sentence_num,chain_num,epoch,step,count,sentence,prob_class,prob,source,sent_length,phase
25,2,7,11,256,"The format was set, with the top five teams in each group going through to the semi-final stage, and the bottom two in each group going through to the final.",high,-16.20244,gibbs,long,early
25,9,14,22,512,The competition had two groups with the top two teams from each group going through to the semi-finals and that team from the bottom of the group going through to the finals.,high,-14.441509,gibbs,long,early
25,3,29,9,1024,"The tournament is round robin with the top six winners of each group progressing through to the quarter-final stage, and top six winners of each group progressing through to the final.",high,-7.7381134,gibbs,long,early
25,4,58,18,2048,"Each team is seeded, with the top two teams in each pool going through to the semi-finals, while the bottom four teams in each pool go through to the finals.",high,-6.906229,gibbs,long,early
25,0,117,1,4096,"The 1966 FIFA World Cup saw the top four teams from their group move up to the quarter-finals, where they defeated their opponents in a shootout to advance to the final.",high,-14.039019,gibbs,long,early
25,2,234,2,8192,"The competition had two stages, with the first team within each group qualifying directly for the semi-final stage, and the second team within each group qualifying directly for the final.",high,-4.43917,gibbs,long,early
25,3,0,1,1,"The format also changed, with the top three teams in each group going through to a semi-final stage, instead of the winners of each group going straight into the final.",high,-18.055803,MH,long,early
25,0,0,2,2,"The format also changed, with the top two teams in each group going through to a semi-final stage, instead of the winners of each group going straight into the final.",high,-16.734215,MH,long,early
25,6,0,4,4,"The format also changed, with the top two teams in each group going through to a semi-final stage, instead of the winners of the group going straight into the final.",high,-18.239351,MH,long,early
25,6,0,8,8,"The format also changed, with the top two teams in each group going through to a semi-final stage, instead of the winners of the group going straight into the final.",high,-18.239351,MH,long,early
25,8,0,16,16,"The format also changed, with the top 4 teams in each group going through to a semi-final stage, instead of the winners of each group going straight into the final.",high,-20.16984,MH,long,early
25,5,0,32,32,"The format also changed, with the top four teams in each group going through to a semi-finals round, instead of the winners of each group going straight into the semifinals.",high,-23.290833,MH,long,early
25,9,1,29,64,"The format also changed, with the top two teams from each group going through to a semi-final game, instead of the winners of each group going straight into the quarterfinals.",high,-20.767109,MH,long,early
25,7,3,23,128,"The format was similar, with the top two teams from each group going through to the quarter-final stages, instead of the rest of the teams going straight into the semifinals.",high,-18.138512,MH,long,early
25,7,7,11,256,"The format was modified slightly with the top two teams of each group going through to the quarter-finals stage, instead of the rest of this group going straight into the semifinals.",high,-31.188595,MH,long,early
25,8,14,22,512,"The format was simple, with the top two teams across each group going straight into a quarter-final draw, consisting of the winners from each group going through to the finals.",high,-31.340897,MH,long,early
25,2,29,9,1024,"The format was modified, with the top three teams in a pool going forward to the semi-final round, instead of the winners of those pools going out of the tournament.",high,-22.164696,MH,long,early
25,4,58,18,2048,"This system is used, with the top five winners from each pool going out to a semi-final match, instead of five winners from each pool going out to a final.",high,-13.793629,MH,long,early
25,6,117,1,4096,"The playoff system remained unchanged, the top four teams in each group moving on to the semi-final stage, courtesy of away goals to determine teams entering directly into the tournament.",high,-18.259272,MH,long,early
25,1,234,2,8192,"The result was, however, one high profile footballer representing one county qualifying down to the semi - final semifinals, instead of one footballer representing one county qualifying down to the quarterfinals.",high,-17.123137,MH,long,early
26,2,0,1,1,"In 1513, Balboa crossed the Isthmus of Panama, and led the first European explorers to see the Pacific ocean from the west coast of the new world.",high,-21.552097,gibbs,long,early
26,3,0,2,2,"In 1513, Balboa reached the Isthmus of Panama, and led the first European explorers to see the Pacific ocean from the west coast of the new world.",high,-22.526958,gibbs,long,early
26,9,0,4,4,"In 1513, Balboa reached the Isthmus of Panama, and led the first European explorer to explore the Pacific ocean from the west coast of the new world.",high,-28.663528,gibbs,long,early
26,8,0,8,8,"In 1513, Balboa explored the Isthmus of Panama, and led the first European explorers to reach the Pacific ocean from the west coast of the new world.",high,-15.338387,gibbs,long,early
26,0,0,16,16,"In 1513, Balboa discovered the Isthmus of Panama, and led the first recorded expedition to enter the Pacific ocean from the west coast of the new world.",high,-19.5097,gibbs,long,early
26,1,0,32,32,"In 1513, Balboa overwhelmed the Isthmus surrounding Panama, and led the first European ship to reach the Pacific ocean from the east coast of the new world.",high,-37.82631,gibbs,long,early
26,1,1,29,64,"In 1686, Balboa overwhelmed the Isthmus of Panama, and became the first European ship to reach the Atlantic ocean from the east coast of the new world.",high,-27.004465,gibbs,long,early
26,8,3,23,128,"In 1545, Balboa reached the Isthmus of Panama, and was the first Spanish traveller to enter the Pacific ocean from the southeast coast of the new world.",high,-24.46418,gibbs,long,early
26,1,7,11,256,"In 1569, Balewa crossed the Isthmus of India, and became the first passenger ship to cross the Indian ocean in the southern part of the Jain world.",high,-33.78985,gibbs,long,early
26,2,14,22,512,"From 1539 Andalusia, sharing the Isthmus with Kenya, was also the first Spanish state to reach the Atlantic ocean through the gradual outlet of the Mediterranean Sea.",high,-47.52501,gibbs,long,early
26,5,29,9,1024,"Withreire de Barbosa explored the Isthmus of Yunnan, and was the first European person to view the Yunnan Plain following the loss caused by two landslides.",high,-57.537037,gibbs,long,early
26,2,58,18,2048,In 1235 Andalusia sailed on the Isthmus of Barbary with ten-elevens to sail across the interior of the Tiber to the Mediterranean Sea.,high,-45.81614,gibbs,long,early
