iterationName,wID,aID,sentence,response,rt,prob,sent_length,prob_class,source,phase,step,sentence_num,id,group_id,stimulus_type,trial_type,trial_index,time_elapsed,normed_response
prolific-pilot0,5f8370c6e0804f4fb492bcdc,60b06f19144de8b59fbbac26,Remove the lipoprotein - dependent metabolites of diphosphophosphate dehydrogenase 1 and dehydrogenase 3 : 6 from the muscle.,51,32316.22999999672,-24.04638,long,low,bert,late,69859,3,0_1995,5,main_judgement,html-slider-response,21,371974,-0.2563691386411538
prolific-pilot0,5ecce2f70ecf8e0009a4296c,60b06ecd52874ad8ed0b78bb,"He ""expressed his delight and inquired about the number and size of the warships, immediately thereafter he asked if the Prussians maintained colonies or had the intention to acquire them.""",64,33300.880000000005,-81.35022735595703,long,low,wiki,wiki,0,29,0_0,28,main_judgement,html-slider-response,24,425955,0.4002579373048523
prolific-pilot0,5eede49e37a90c2260ccd8a3,60b06fa77d78af616ed3563f,"She has always dreamed of writing poetry, and she started singing and writing in her younger years.",61,8853.804999962449,-13.015461,medium,high,bert,early,16,9,2_0,25,main_judgement,html-slider-response,10,229114,0.09574678172874802
prolific-pilot0,60b03de3ee306d68199e5079,60b06fff25e594831d3ce1d6,About 170 campers spend summer camps each week.,25,12332.99999999997,-24.828514,short,high,bert,early,2,6,0_0,7,main_judgement,html-slider-response,8,139959,-1.0324184716221252
prolific-pilot0,601e1cae7d6414276e39e5db,60b06fcf1d2ed1b2f19313ac,Antheon could identify a few bats and there were eyewitnesses to the smoke.,6,9049.189999997907,-39.435402,medium,low,bert,late,37543,2,6_1975,29,main_judgement,html-slider-response,9,191978,-1.1317999129224903
prolific-pilot0,5e506d7a50ee400cc2f73edd,60b06ea0b855768388486272,The school currently had enrollment of 136 students in grades 6-12 at the time of closing.,100,6551.900000002235,-13.805967330932615,medium,high,wiki,wiki,0,1,0_0,22,main_judgement,html-slider-response,25,498083,0.5693991081628375
prolific-pilot0,5e92e1cb04450c116424012d,60b06f0fec06dff1da529ed0,Perhaps I should have taken advantage of his absence.,100,10016,-6.8158865,short,low,bert,early,256,1,7_25,4,main_judgement,html-slider-response,24,378487,0.8983249153654862
prolific-pilot0,60b03de3ee306d68199e5079,60b06fff25e594831d3ce1d6,She grew up with two brothers and two sisters.,97,5537.999999999971,-3.5162444,short,high,bert,early,8,8,3_0,7,main_judgement,html-slider-response,9,145503,1.3009398678287767
prolific-pilot0,5eb4f5a68aa23236a7dee5a3,60b06f68dfb20bfe7a21a02b,The Hats eagerly caught at the chance of reunification the disputed lands and their own prestige with Italy.,32,41623.970000000554,-86.1007,medium,low,bert,early,8,1,4_0,22,main_judgement,html-slider-response,7,271710,-0.8048171718561229
prolific-pilot0,5f8370c6e0804f4fb492bcdc,60b06f19144de8b59fbbac26,Glaucodon Elegans is a brown storm petrel native to the Tasman.,50,8964.970000088215,-7.296653,medium,low,bert,late,28423,4,2_1495,5,main_judgement,html-slider-response,22,380940,-0.6487690083606668
prolific-pilot0,60afe097df457e78ba4f4492,60b06fbeeb4f746e7b6fe5c7,His chorus identity was also named Quaxo.,29,11403.0849999981,-46.98116,short,low,bert,early,2,0,4_0,28,main_judgement,html-slider-response,10,216495,-1.3143205273180412
prolific-pilot0,5d7c7425c0d7db00187b1199,60b06f8540e5ca78b0efbbf8,This country is in an undeclared and unexplained war in Vietnam.,100,9710,-22.017675399780277,medium,high,wiki,wiki,0,35,0_0,20,main_judgement,html-slider-response,18,276182,1.1815488410527901
prolific-pilot0,5eede49e37a90c2260ccd8a3,60b06fa77d78af616ed3563f,The second Shi remained transferred to Pingzidi.,33,8649.319999851286,-64.430084,short,high,bert,late,5659,7,5_565,25,main_judgement,html-slider-response,11,237766,-0.07118883733587056
prolific-pilot0,5cce4f4c0305ed000158a5d9,60b06e176a20392aee3eca05,"Pak features some of the most iconic and memorable styles in the music industry, ranging from her signature tail o'eye get-up, to her distinctive hair styles and clothing.",91,23534.904999891296,-75.0878,long,low,bert,early,8,1,0_0,23,main_judgement,html-slider-response,9,245641,0.8618710636016272
prolific-pilot0,6086d9c3bab1ee062c9961a0,60b06f29f86237fd018c8657,"Confusing's great achievement was probably his painting of over forty twenty canvases of historical and landscape events, a field in which he was virtually unchallenged until 1951.",79,16196.89500000095,-117.050125,long,low,bert,early,8,4,6_0,10,main_judgement,html-slider-response,23,367682,0.6948374220364077
prolific-pilot0,5e506d7a50ee400cc2f73edd,60b06ea0b855768388486272,Wynand's ticket won another term.,100,5613.199999999255,-11.11284,short,low,bert,early,256,2,1_25,22,main_judgement,html-slider-response,26,503698,0.35355339059327373
prolific-pilot0,5f3bea9361777498f6dcd795,60b07007ff94a1d44853528e,"The surviving officer squints up at Vonnegut. ""say whatever I say!""",40,22268.299999952316,-25.257961,medium,high,bert,late,36688,7,6_1930,8,main_judgement,html-slider-response,5,146735,-0.8568070922131721
prolific-pilot0,5ecce2f70ecf8e0009a4296c,60b06ecd52874ad8ed0b78bb,The blond girl and himself and Stratos.,15,11704.754999999946,-29.93386,short,low,bert,early,64,0,9_6,28,main_judgement,html-slider-response,25,437661,-1.5960152277997892
prolific-pilot0,5c4a032ad5ef870001461898,60b06f148ff6643bb486cbc9,"Despite its low selling price, the book has been a best-seller, and soon its second edition will be published less than a year after it first appeared in bookstores.",100,12763,-23.287817,long,high,bert,early,16,9,7_0,8,main_judgement,html-slider-response,17,378155,0.8234221917230233
prolific-pilot0,601e1cae7d6414276e39e5db,60b06fcf1d2ed1b2f19313ac,"This encapsulated ribosome is a recombinational ribosome containing three isoforms, beta-I, beta-II, and beta-V.",81,9618.5200000036275,-12.133676,long,high,bert,late,69859,6,9_1995,29,main_judgement,html-slider-response,10,201600,0.5451070372773085
prolific-pilot0,5ea80019fcf96501d8f90294,60b06ea2bf94df332dcc20dc,East fortifications map was located east of Burney.,0,11596,-46.461052,short,high,bert,late,9959,9,7_995,24,main_judgement,html-slider-response,13,196045,-1.267993098756755
prolific-pilot0,5e506d7a50ee400cc2f73edd,60b06ea0b855768388486272,She grew up with five brothers and three sisters.,100,4865.199999999255,-4.637332,short,high,bert,early,128,8,2_12,22,main_judgement,html-slider-response,27,508565,0.35355339059327373
prolific-pilot0,5d7c7425c0d7db00187b1199,60b06f8540e5ca78b0efbbf8,"She has always dreamed of writing poetry, and she began singing and acting in her teenage years.",100,7286.89999999851,-10.015329,medium,high,bert,early,8,9,2_0,20,main_judgement,html-slider-response,19,283470,1.1815488410527901
prolific-pilot0,5f95155d7ae37e0009ed42ac,60b07012f673671101370370,She is considered one of the exponent of modern gendered feminist thought on a broader level.,100,23738.29999999702,-14.062804,medium,low,bert,early,64,4,2_3,10,main_judgement,html-slider-response,4,143230,1.062456449097587
prolific-pilot0,60b03de3ee306d68199e5079,60b06fff25e594831d3ce1d6,"She wears some of the most daring, daring outfits on the television series, ranging from icy 'plummy', layered-beige dresses to the apron doughnut jewelry line.",100,11500,-83.35104,long,low,bert,early,256,1,4_7,7,main_judgement,html-slider-response,10,157009,1.2323456071861194
prolific-pilot0,5e83115cfd935f024dccab48,60b06fa284cbf6e769c904c8,"It also made Montoya capable of killing everyone, including Gwen with her magic and Gwendolyn retrieving her servant, Falco, who is solely at her mercy.",73,33794.40000000014,-32.780785,long,high,bert,late,68634,8,4_1960,24,main_judgement,html-slider-response,9,253088,-0.9256878680929833
prolific-pilot0,5eede49e37a90c2260ccd8a3,60b06fa77d78af616ed3563f,"Gates also launched the Great Dickens Christmas fair in San Francisco, an indoor event, in 1970.",63,9287.884999997914,-74.47543,medium,low,bert,early,4,0,7_0,25,main_judgement,html-slider-response,12,247056,0.23252789848410246
prolific-pilot0,5e92e1cb04450c116424012d,60b06f0fec06dff1da529ed0,Lake Superior has more dissolved nutrients compared to its water source than the other Wisconsin lakes and so is more productive in terms of feed stock and thus an oligotrophic lake.,100,13271,-46.303383,long,high,bert,early,16,7,2_0,4,main_judgement,html-slider-response,25,391762,0.7703458877351804
prolific-pilot0,5c4a032ad5ef870001461898,60b06f148ff6643bb486cbc9,"Maybe they knew, but they cared for her.",100,6890,-10.208645,short,low,bert,late,19909,3,8_1990,8,main_judgement,html-slider-response,18,385049,0.35355339059327373
prolific-pilot0,5ecce2f70ecf8e0009a4296c,60b06ecd52874ad8ed0b78bb,Usually it is obtained by treatment with nitric acid or by reaction with oxaloacetate.,100,8376.055000000051,-8.825289,medium,high,bert,early,512,8,0_26,28,main_judgement,html-slider-response,26,446038,1.2612247907740324
prolific-pilot0,5ffe41f4e2e31f4e12a83672,60b06eee99e0f5745c424f5b,The population density was 0.4 people per square mile (0.1/km²).,10,44583,-5.910309791564941,medium,high,wiki,wiki,0,24,0_0,12,main_judgement,html-slider-response,4,375544,-1.1451601579023607
prolific-pilot0,601e1cae7d6414276e39e5db,60b06fcf1d2ed1b2f19313ac,The route numbers generally increase moving north to south.,100,8636.765000002924,-39.42032,short,low,bert,early,0,4,7_0,29,main_judgement,html-slider-response,11,210240,0.6337741025338792
prolific-pilot0,60afe097df457e78ba4f4492,60b06fbeeb4f746e7b6fe5c7,Usually it is obtained by treatment with nitric acid or by reaction with oxaloacetate.,100,13871.33499999618,-8.825289,medium,high,bert,early,512,8,0_26,28,main_judgement,html-slider-response,11,230369,1.1223442420188425
prolific-pilot0,5f95155d7ae37e0009ed42ac,60b07012f673671101370370,Official production of Latvian euros began in July 2013.,100,7441.800000000745,-44.93344,short,low,bert,early,1,3,4_0,10,main_judgement,html-slider-response,5,150676,0.9446508016833539
prolific-pilot0,5f8370c6e0804f4fb492bcdc,60b06f19144de8b59fbbac26,He was also one of the first scholars interpreting the international contemporary caste survey at a theoretical level.,21,16717.145000002347,-45.004665,medium,low,bert,early,8,4,7_0,5,main_judgement,html-slider-response,23,397658,-1.5542701376768917
prolific-pilot0,5e83115cfd935f024dccab48,60b06fa284cbf6e769c904c8,Indianapolis also hosted the Pan American Games in 1987.,100,7474.600000000093,-18.588756561279297,short,high,wiki,wiki,0,39,0_0,24,main_judgement,html-slider-response,10,260569,0.9192388155425117
prolific-pilot0,5d7c7425c0d7db00187b1199,60b06f8540e5ca78b0efbbf8,"""The AK-47? Swapped out the other weapon? Another weapon?"" No answer.",0,9670,-29.687092,medium,high,bert,late,37638,9,8_1980,20,main_judgement,html-slider-response,20,293142,-1.2114614699402024
prolific-pilot0,5e506d7a50ee400cc2f73edd,60b06ea0b855768388486272,"Due to Ash's late appearance in ""The King of Fighters 2003"", the staff joked that teammate Shen Woo seemed more like the series' main character than Ash did.",100,11202.400000002235,-62.00685119628906,long,high,wiki,wiki,0,12,0_0,22,main_judgement,html-slider-response,28,519769,0.4783132138193886
prolific-pilot0,60b03de3ee306d68199e5079,60b06fff25e594831d3ce1d6,"It is the successor to the British Nobel peace prize, which is awarded on a biennial basis.",69,9831,-5.888754,medium,low,bert,early,512,4,1_26,7,main_judgement,html-slider-response,11,166847,0.28168457756918264
prolific-pilot0,5e295b153265b010b2b068b4,60b06f19d95283dcda88af55,"Hunches, then he's over.",29,67213.10000005178,-17.422485000000002,short,low,bert,late,14959,2,2_1495,7,main_judgement,html-slider-response,6,398279,-1.0126432246948573
prolific-pilot0,6086d9c3bab1ee062c9961a0,60b06f29f86237fd018c8657,"However, after coming on for the injured Øyvind Leonhardsen early in the FA Cup fifth round tie against Stockport County on 17 February 2001, Davies scored twice.",24,19191.460000001825,-31.44465065002441,long,high,wiki,wiki,0,5,0_0,10,main_judgement,html-slider-response,24,386876,-0.9488640064368149
prolific-pilot0,601e1cae7d6414276e39e5db,60b06fcf1d2ed1b2f19313ac,He was waived from injured reserve on September 24.,85,8118.964999994205,-13.237730026245115,short,high,wiki,wiki,0,44,0_0,29,main_judgement,html-slider-response,12,218362,0.2348952967433258
prolific-pilot0,5d7c7425c0d7db00187b1199,60b06f8540e5ca78b0efbbf8,Many of them are now listed by Historic England.,100,5334.60000000149,-9.13577938079834,short,high,wiki,wiki,0,11,0_0,20,main_judgement,html-slider-response,21,298478,0.46632958254537826
prolific-pilot0,5cce4f4c0305ed000158a5d9,60b06e176a20392aee3eca05,"It was sickening, depressing, and so much I wondered if Aiden was even there.",31,22535.33999994397,-12.812328,medium,high,bert,late,28233,7,9_1485,23,main_judgement,html-slider-response,10,268177,-1.9899417805404758
prolific-pilot0,5e92e1cb04450c116424012d,60b06f0fec06dff1da529ed0,"It ""can"" be scanned regularly: The problem arises with the words ""strong youth"".",100,13559,-66.37696838378906,medium,low,wiki,wiki,0,7,0_0,4,main_judgement,html-slider-response,26,405325,0.5847450127931245
prolific-pilot0,5e83115cfd935f024dccab48,60b06fa284cbf6e769c904c8,The music video was directed by Bob Elan.,100,7171,-17.339851,short,high,bert,early,128,7,1_12,24,main_judgement,html-slider-response,11,267745,0.9192388155425117
prolific-pilot0,60afe097df457e78ba4f4492,60b06fbeeb4f746e7b6fe5c7,"It was possible for passengers to ride both the special trains used on the flights of Caesars airport and Logan airport to the city of Las Vegas, which had its own terminal.",100,10985.404999999446,-44.09606,long,high,bert,early,256,6,0_7,28,main_judgement,html-slider-response,12,241364,0.35355339059327373
prolific-pilot0,57e4863fea00cf0001d4965e,60b06f2dbe13bb88e91259ae,"Pak features some of the most iconic and memorable styles in the Korean industry, ranging from her signature tail lilt eye make-up, to her bold hair styles and clothing.",55,94114,-100.55286,long,low,bert,early,0,1,0_0,15,main_judgement,html-slider-response,6,374898,0.2262047248582399
prolific-pilot0,5f3bea9361777498f6dcd795,60b07007ff94a1d44853528e,"'What would their gorging army do?'' they would take every city at once, and they would liberate every entire temple and tear down every temple.",45,20785,-21.423733,long,low,bert,late,34859,4,0_995,8,main_judgement,html-slider-response,6,167525,-0.5881716976750462
prolific-pilot0,609190b7869cb8cba8c18c04,60b06efbed364c1da9d514ff,"By the 1940s the AM conversion industry had abandoned the Blaw-Knox design for a modern type, spherical, shaped cross section survey mast, which had a ring radiation pattern.",44,33210.799999952316,-122.32341,long,low,bert,early,8,0,0_0,30,main_judgement,html-slider-response,11,437665,-0.7958286941208591
prolific-pilot0,5eb4f5a68aa23236a7dee5a3,60b06f68dfb20bfe7a21a02b,"Due to Ash's late appearance in ""The King of Fighters 2003"", the staff joked that teammate Shen Woo seemed more like the series' main character than Ash did.",100,17879.885000002105,-62.00685119628906,long,high,wiki,wiki,0,12,0_0,22,main_judgement,html-slider-response,9,299597,0.6190047894885015
prolific-pilot0,5e506d7a50ee400cc2f73edd,60b06ea0b855768388486272,He also sent 5000 archers to the Church of Saint Ivan and gave the latter authorization to communion.,100,8634.900000002235,-63.85195,medium,low,bert,early,256,0,2_13,22,main_judgement,html-slider-response,29,528406,0.5693991081628375
prolific-pilot0,5ea80019fcf96501d8f90294,60b06ea2bf94df332dcc20dc,"In February 2004, he was promoted to manager of FB Guadeloupe B and C.",93,21204,-16.92893,medium,low,bert,late,34028,1,0_1790,24,main_judgement,html-slider-response,14,217254,0.2945416258551077
prolific-pilot0,5eede49e37a90c2260ccd8a3,60b06fa77d78af616ed3563f,The Hats eagerly caught at the opportunity of recovering the lost lands of their own prestige with rome.,65,10224.815000081435,-80.13764,medium,low,bert,early,1,1,9_0,25,main_judgement,html-slider-response,14,264663,0.3693090152394569
