sample_id,sent_id,sentence,prob_1,num_tokens_flag,sent_num_flag
429,381688,"It was coined in the late 19th century by Alfred Thayer Mahan, 'an ardent militarist, who used the term to slur opponents of American imperialism.'""",-32.200008392333984,1,1
430,1669060,"Diviners who are just beginning and those with few clients often only have the bare essentials, but successful diviners may acquire many objects as well as decorations for their chamber.",-76.99821472167969,1,1
431,498982,"In 1997, Crow presided over the case ""Koch v. Koch Industries"" filed in 1985 by Bill Koch against Koch Industries, the company founded by his brothers Charles and David.",-48.49848556518555,1,1
432,117702,"The University of Paisley (now the University of the West of Scotland) picked up on the idea, and now in its eleventh year, the Commercial Music course hosts 250 students.",-37.92266845703125,1,1
433,602003,"The text was published by Scirocco 1997, and the play premiered at Prairie Theatre Exchange (PTE) in 1996, and was remounted at PTE in 1998.",-53.320404052734375,1,1
434,240674,"Autoconfig can change the hardware while the system is running but only for the last hardware in the config sequence, or to add a new piece of hardware.",-39.90192413330078,1,1
435,1399468,In 2013 it was decided to launch a Dre-fach Felindre Social History Project to be called Stori Fawr Dre-fach Felindre.,-46.07731628417969,1,1
436,72318,"Puusta competed in the women's RS:X class at the 2012 Summer Olympics in London, receiving a berth due to her results at the in Cadiz, Spain.",-48.0085334777832,1,1
437,1120389,"By and large a Gary Usher creation, the album remained in obscurity for most of its post-release, due to the collapse of Usher's Together Records Label.",-37.3360710144043,1,1
438,1243268,"""The Woman Thou Gavest Me"", the second of Caine's novels to address the Woman Question, ""arraigns the divorce laws"" of the time.",-57.77981185913086,1,1
439,1357041,"The young Yasumasa interacted with Matsudaira Motoyasu (later Tokugawa Ieyasu) often from a young age, and was soon appointed his page.",-27.642623901367188,1,1
440,105298,"During her early teen years, she was a co-host of the now-defunct GMA Network–Iloilo local Sunday variety show, Bongga from 2004 to 2006.",-66.44325256347656,1,1
441,960463,"Also, women who are pregnant or trying to become pregnant generally cannot use the medication as it is a teratogen, and can cause ambiguous genitalia in newborn children.",-38.196929931640625,1,1
442,890949,"It was so named by the southern party of the New Zealand Geological Survey Antarctic Expedition, 1966–67, because of its deceptively small appearance when viewed from a distance.",-52.20779037475586,1,1
443,1356306,"Rutgers Gardens (130 acres) is the official botanic garden of Rutgers University, located on the outskirts of Cook Campus, at 112 Ryders Lane, North Brunswick, New Jersey.",-68.65391540527344,1,1
444,663657,"In the United States, direct costs have been estimated at $17 billion, while indirect costs — such as missed or decreased ability to work — is estimated at $15 billion.",-74.01980590820312,1,1
445,600010,"When the LM voted narrowly in May 1976 to rejoin the Liberals (222 to 211), Millhouse immediately created the New LM, and became its only parliamentary representative.",-68.53733825683594,1,1
446,410141,"At this post Lieutenant General Van Riper was an honorary member of the Provost Marshal Office, and spent some of his lunch breaks issuing speeding tickets across MCB Quantico.",-66.29229736328125,1,1
447,894909,"Jovan is referred to in a Ragusan source as ""Oliver Grčinić"", and his knowledge of Greek lends support to the notion of a Greek origin.",-56.16990661621094,1,1
448,1289068,"Twenty All-Star Games have been held since the Panthers entered the league in 1993, with at least one player chosen to represent the Panthers in each year except 1998 and 2011.",-46.03630065917969,1,1
449,61444,"The victim's sister testified in the trial that Turner, a man previously unknown to her, had approached her twice and attempted to kiss her, but that she pulled away.",-37.9188117980957,1,1
450,803125,"In the past, the Alaska State Department paid $1,700,000 in fines for an Unencrypted USB hard drive stolen, poor policies and risk analysis.",-76.92597961425781,1,1
451,98086,"Dex attacks the church in an attempt to kill Karen, and in the course of the fight, Father Lantom is killed shielding her from one of Dex's batons.",-69.1913833618164,1,1
452,1222547,"Additionally, Cuba continued its post-revolution practice of dispatching doctors to assist poorer countries in Africa and Latin America, with over 30,000 health workers deployed overseas by 2007.",-58.056129455566406,1,1
453,1373432,"Stuart Gilbert reinvigorated the brand in 2000 when he purchased the trademark and partnered with Malcolm Campbell, old master Distiller, to bring the brand back to life.",-50.133697509765625,1,1
454,1285621,"Assuming (correctly) that the Commonwealth troops would attack from the south, Pitassi Mannella sent the II/43rd and III/55th groups with 75/27 mod.",-110.9107894897461,1,1
455,1793285,"In 1974, the library became Appomattox Regional Library system when Prince George and Dinwiddie counties joined the city of Hopewell to form the regional library system.",-12.471435546875,1,1
456,1757313,"During the early years, the station broadcast at a full-time power of 1,000 watts, day and night, changing to a directional antenna pattern during the nighttime hours.",-24.77960968017578,1,1
457,1433481,"Broughton Hall is a Gothic house at Yew Tree Lane West Derby, Liverpool, England, built in 1860 for Gustav Christian Schwabe, a Liverpool merchant originating from Hamburg.",-77.23843383789062,1,1
458,670164,"Chris Fuoco, Channel Zero vice-president, said that by 3 p.m. on December 15, 77 people had accepted the offer of employment with the new company.",-56.011260986328125,1,1
459,1835843,"Märwil railway station is a railway station in the village of Märwil, within the municipality of Affeltrangen, in the Swiss canton of Thurgau.",-25.404966354370117,1,1
460,669668,"As a result of his engineering, Doomsday did not need to eat, drink, breathe, or sleep, and his body was almost solid mass with no internal organs.",-44.442378997802734,1,1
461,439494,"In his time at Willow Run High, Brownlee had taken a conciliatory approach to mounting racial tensions at the school, an approach that eventually cost him his job.",-30.754207611083984,1,1
462,20703,"During the ceremony, host Norm Macdonald suggested the award be called the Candy in honour of late Canadian actor John Candy, comparable to the Academy Awards long being known as Oscars.",-58.47382736206055,1,1
463,1196946,"The fundamental goal for the game was to maintain the shooting mechanic and expand on other game features; like ""Revolver"", the game's weapons were inspired by real weaponry.",-66.82127380371094,1,1
464,177787,"Subsequently, Jonathan Westering of MI5 arrives at Moto's apartment and states that a summit of leading oil company executives and diplomats will be meeting at his house soon.",-75.89973449707031,1,1
465,607353,"Their second and third albums, 1996's ""Petitioning the Empty Sky"" and 1998's ""When Forever Comes Crashing"", developed an increasingly technical and bleak style.",-66.95942687988281,1,1
466,1913946,"They negotiated a contract with the Star-Club in the St. Pauli district Hamburg for 128 days, with three one-hour performances a night, starting in July 1962.",-72.79035949707031,1,1
467,1595932,"In the same year, he was on the management committee and treasurer of the newly founded Glasgow and West of Scotland Association for the Promotion of the Fine Arts, an art union.",-26.466930389404297,1,1
468,1495975,"During the Shōwa financial crisis, he brought out the collapse of the administration of Prime Minister Wakatsuki Reijirō through a virulent bad-press campaign.",-49.8106803894043,1,1
469,984568,"The complex has a logo made of four black vertical bars forming a letter ""M"" (and also resembling the ""門"" kanji of the Toranomon name).",-76.14361572265625,1,1
470,4993,"Jonathan Keefe, in his album review for ""Slant Magazine"", called the song ""a bit too strident an attempt at crafting a summertime radio anthem.""",-22.12533950805664,1,1
471,738822,"The SAAF also produced a number of SAAF WWII air aces in the process, including John Frost, Sailor Malan, Gerald Stapleton and Marmaduke Pattle.",-73.65478515625,1,1
472,800422,"Designed by DeCarlo & Doll, Inc. and built by Trataros Construction, Inc., the renovations added of space at a cost of over eight million dollars.",-72.65702056884766,1,1
473,1491219,"Following three years of flying with the Blue Angels, Captain Cochran was assigned to the Bounty Hunters of VF-2 for department head tour as the squadron's maintenance officer.",-81.009033203125,1,1
