index,initial_sentence,batch_num,iter_num,chain 0,chain 1,chain 2,chain 3,chain 4,chain 5,chain 6,chain 7,chain 8,chain 9
156,[CLS] Nor did he know the difference between hot and cold. [SEP],0,156,[CLS] Nor did she know the difference between darkness and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between darkness and light. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Little did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP]
157,[CLS] Nor did he know the difference between hot and cold. [SEP],0,157,[CLS] Nor did he know the difference between darkness and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between dark and light. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold ; [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP]
158,[CLS] Nor did he know the difference between hot and cold. [SEP],0,158,[CLS] Nor did he know the difference between darkness and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Little did they know the difference between dark and light. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Little did she know the difference between hot and cold. [SEP],[CLS] Nor do they know the difference between hot and cold. [SEP]
159,[CLS] Nor did he know the difference between hot and cold. [SEP],0,159,[CLS] Nor did he know the difference between darkness and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did they know the difference between dark and light. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Little do you know the difference between hot and cold. [SEP]
160,[CLS] Nor did he know the difference between hot and cold. [SEP],0,160,[CLS] Nor did he know the difference between dark and light. [SEP],[CLS] Nor did they know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between darkness and light. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Little did he know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Little do you know the difference between hot and cold. [SEP]
161,[CLS] Nor did he know the difference between hot and cold. [SEP],0,161,[CLS] Nor did she know the difference between dark and light. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between dark and light. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did it know the difference between hot and cold. [SEP],[CLS] Nor do they know the difference between heat and cold. [SEP]
162,[CLS] Nor did he know the difference between hot and cold. [SEP],0,162,[CLS] Nor did she know the difference between darkness and light. [SEP],[CLS] Nor did they know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor did he recognize the difference between dark and light. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did they know the difference between hot and cold. [SEP]
163,[CLS] Nor did he know the difference between hot and cold. [SEP],0,163,[CLS] Nor did I know the difference between darkness and light. [SEP],[CLS] Little did she know the difference between hot and cold. [SEP],[CLS] Nor do they know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between dark and light. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between heat and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP]
164,[CLS] Nor did he know the difference between hot and cold. [SEP],0,164,[CLS] Nor did he know the difference between dark and light. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did they know the difference between dark and light. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP]
165,[CLS] Nor did he know the difference between hot and cold. [SEP],0,165,[CLS] Nor did he know the difference between dark and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between dark and light. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP]
166,[CLS] Nor did he know the difference between hot and cold. [SEP],0,166,[CLS] Nor did he know the difference between dark and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do they know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between dark and light. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Little do you know the difference between hot and cold. [SEP]
167,[CLS] Nor did he know the difference between hot and cold. [SEP],0,167,[CLS] Nor did he know the difference between dark and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between darkness and light. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did they know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Little did you know the difference between hot and cold. [SEP]
168,[CLS] Nor did he know the difference between hot and cold. [SEP],0,168,[CLS] Nor did they know the difference between dark and light. [SEP],[CLS] Nor did they know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between darkness and light. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Little did she know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Little do you know the difference between hot and cold. [SEP]
169,[CLS] Nor did he know the difference between hot and cold. [SEP],0,169,[CLS] Nor did he know the difference between darkness and light. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did they know the difference between warm and cold. [SEP],[CLS] Nor do I know the difference between darkness and light. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP]
170,[CLS] Nor did he know the difference between hot and cold. [SEP],0,170,[CLS] Little did I know the difference between dark and light. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between dark and light. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between heat and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP]
